year,horizon,start_date,end_date,avg_high,avg_low,avg_high_dev,avg_low_dev,total_rain,normal_total_rain,rain_excess,rainy_days,normal_rainy_days,wettest_2day,wettest_3day,wettest_5day,concentrated_rain_share,dry_streak,wet_streak,hot_streak,cool_streak,warm_night_streak,cool_night_streak,ante_dry,ante_wet,record_days,max_high_dev,min_high_dev,max_low_dev,min_low_dev,rain_ratio,month_label,season
2026,7,2026-01-09,2026-01-15,25.244285714285713,16.93857142857143,-1.9241904761904762,1.0464761904761901,9.299999999999999,1.3835555555555554,7.916444444444443,4,5,8.27,8.9,9.299999999999999,0.9569892473118281,2,4,0,4,0,0,8,0,0,1.090888888888891,-4.639111111111113,1.9900000000000002,-1.5164444444444456,6.721811757147446,Jan,winter
2026,7,2026-01-10,2026-01-16,25.514285714285712,17.02,-1.718,1.158126984126984,9.299999999999999,1.5197777777777777,7.780222222222221,4,6,8.27,8.9,9.299999999999999,0.9569892473118281,3,4,0,4,0,0,8,5,0,1.090888888888891,-4.639111111111113,1.9900000000000002,-0.7348888888888894,6.119315689428278,Jan,winter
2026,7,2026-01-11,2026-01-17,25.882857142857144,16.665714285714287,-1.4244444444444444,0.8604761904761903,8.94,1.6608888888888886,7.279111111111111,3,6,8.27,8.9,8.94,0.9955257270693513,4,3,0,3,0,0,0,5,0,1.090888888888891,-4.639111111111113,1.9900000000000002,-0.9782222222222217,5.382659887610383,Jan,winter
2026,7,2026-01-12,2026-01-18,26.63142857142857,16.235714285714288,-0.7389206349206343,0.4626031746031748,8.309999999999999,1.5939999999999999,6.715999999999999,2,6,8.27,8.309999999999999,8.309999999999999,1,5,2,0,2,0,0,0,5,0,1.090888888888891,-4.013111111111112,1.9900000000000002,-1.2962222222222213,5.213299874529485,Jan,winter
2026,7,2026-01-13,2026-01-19,27.254285714285714,15.864285714285714,-0.1363174603174601,0.05400000000000027,7.45,1.708222222222222,5.741777777777778,1,7,7.45,7.45,7.45,1,6,1,0,1,0,0,0,5,0,1.090888888888891,-2.2797777777777775,1.9900000000000002,-1.2962222222222213,4.361259268895538,Jan,winter
2026,7,2026-01-14,2026-01-20,27.658571428571427,15.467142857142857,0.1786031746031748,-0.3746349206349203,0.04,1.4426666666666665,-1.4026666666666665,0,6,0.04,0.04,0.04,1,7,0,0,0,0,0,8,5,0,1.090888888888891,-0.5577777777777762,1.9900000000000002,-1.612222222222222,0.02772643253234751,Jan,winter
2026,7,2026-01-15,2026-01-21,27.512857142857143,15.034285714285714,-0.06580952380952354,-0.8399682539682536,0,1.3002222222222222,-1.3002222222222222,0,5,0,0,0,0,7,0,0,0,0,0,9,0,0,1.090888888888891,-1.1693333333333342,1.064,-1.612222222222222,0,Jan,winter
2026,7,2026-01-16,2026-01-22,27.187142857142856,14.628571428571428,-0.48520634920634925,-1.2508571428571424,0,1.050888888888889,-1.050888888888889,0,4,0,0,0,0,7,0,0,0,0,0,10,0,0,0.20511111111110836,-1.8448888888888888,-0.7348888888888894,-1.8122222222222213,0,Jan,winter
2026,7,2026-01-17,2026-01-23,27.07857142857143,14.65,-0.6761904761904763,-1.2447301587301582,0,0.8406666666666666,-0.8406666666666666,0,3,0,0,0,0,7,0,0,0,0,0,11,0,0,0.20511111111110836,-1.8448888888888888,-0.6920000000000002,-1.8122222222222213,0,Jan,winter
2026,7,2026-01-18,2026-01-24,26.715714285714284,15.154285714285715,-1.119968253968255,-0.7790158730158723,0.38,0.5184444444444445,-0.13844444444444448,1,2,0.38,0.38,0.38,1,6,1,0,1,1,0,11,0,0,0.20511111111110836,-3.664222222222225,2.28177777777778,-1.8122222222222213,0.7329618516930989,Jan,winter
